timestamp, distance1, distance2, distance3, distance4, distance5, linearVelocity, angularVelocity, linearAccel, angularAccel
none,188.38511,249.93982,372.46857,548.9789,829.99205,6,0.00178,0,
none,190.14078,251.90523,366.5034,542.60398,821.60127,6,0.00178,0,
none,189.9495,245.3713,360.53743,526.95218,813.16891,6,0.00178,0,
none,181.1889,238.84637,354.57067,520.54456,804.69693,6,0.00178,0,
none,181.1828,236.62653,348.60303,514.12522,796.18375,6,0.00178,0,
none,182.94031,240.82979,342.63441,507.69375,787.62781,6,0.00178,0,
none,183.27315,236.27809,336.66482,501.25066,779.03101,6,0.00178,0,
none,179.93236,229.77829,330.69415,494.79525,770.39063,6,0.00178,0,
none,175.32166,226.19401,324.7224,488.32801,761.70853,6,0.00178,0,
none,175.64407,225.2654,318.74949,481.84853,752.98314,6,0.00178,0,
none,176.23184,218.7865,312.77531,475.35644,744.21292,6,0.00178,0,
none,167.62374,212.31608,306.79988,468.85221,735.39965,6,0.00178,0,
none,167.93512,212.21509,300.82307,462.33516,726.5407,6,0.00178,0,
none,169.69879,207.84093,294.8449,455.80574,717.6378,6,0.00178,0,
none,164.01334,201.39072,288.86527,449.26359,708.68939,6,0.00178,0,
none,160.14465,196.59066,282.88409,442.7083,699.69396,6,0.00178,0,
none,161.90518,200.83566,276.90137,436.14034,690.65318,6,0.00178,0,
none,160.44812,198.93035,278.97401,429.55904,681.56446,6,0.00178,0,
none,152.27038,192.50306,264.93096,422.96485,672.42942,6,0.00178,0,
none,154.02748,187.13516,268.01123,417.53686,665.08378,6,0.00178,0,
none,155.79161,188.96563,262.02361,401.47068,655.85659,6,0.00178,0,
none,149.85305,182.72039,256.03419,394.82708,646.58162,6,0.00178,0,
none,146.06337,176.31959,250.04284,388.16958,637.25636,6,0.00178,0,
none,143.93165,172.26697,244.04958,381.49856,627.88231,6,0.00178,0,
none,137.74296,171.92793,238.05432,374.81367,618.45794,6,0.00178,0,
none,139.49496,165.54562,232.05695,368.11456,608.98178,6,0.00178,0,
none,140.52994,159.17088,226.05749,361.40158,599.45524,6,0.00178,0,
none,132.20927,159.28156,220.05582,354.67417,589.87588,6,0.00178,0,
none,131.36058,154.81221,214.05194,347.93266,580.24504,6,0.00178,0,
none,126.40696,148.45532,208.04575,341.17671,570.56124,6,0.00178,0,
none,122.88884,144.83851,202.03718,334.40598,560.82301,6,0.00178,0,
none,120.64331,144.11824,196.02622,327.6208,551.03163,6,0.00178,0,
none,114.3512,137.77878,190.01275,311.24389,541.18472,6,0.00178,0,
none,116.08792,131.44645,192.08455,304.41779,531.2835,6,0.00178,0,
none,116.32132,130.66392,177.97821,297.57661,521.32648,6,0.00178,0,
none,109.22933,127.1401,171.95696,290.72003,511.31225,6,0.00178,0,
none,107.69125,120.82452,174.02731,283.84833,501.24189,6,0.00178,0,
none,104.90571,115.55695,169.01487,278.16536,493.04667,6,0.00178,0,
none,98.99232,117.57876,162.98786,271.26391,482.86627,6,0.00178,0,
none,99.28644,111.27896,156.95799,264.34697,472.62711,6,0.00178,0,
none,91.20316,104.98592,150.92518,247.74591,462.32778,6,0.00178,0,
none,91.94173,103.23698,144.8894,240.78555,451.96922,6,0.00178,0,
