timestamp, distance1, distance2, distance3, distance4, distance5, linearVelocity, angularVelocity, linearAccel, angularAccel
2025-05-2900:00:21,1007.15442,310.60228,307.43138,454.65303,1412.01011,-2.31324,0.00351,-0.14028,0.00062
2025-05-2900:00:21,1020.56115,316.81253,315.88519,470.74002,1405.33369,-2.35094,0.00293,-0.12684,0.00051
2025-05-2900:00:21,187.97859,340.73327,624,847.39413,198.42184,0,0,0.16723,0.00055
2025-05-2900:00:21,188.38658,342.62791,623.00207,847.31175,197.99437,0.48212,0.00127,0.19909,0.0008
2025-05-2900:00:21,189.35248,347.15069,620.02294,846.40738,197.007,0.98907,0.00236,0.23826,0.00099
2025-05-2900:00:21,190.81968,354.12337,624.09623,845.62178,195.57034,1.53075,0.00329,0.27255,0.0012
2025-05-2900:00:22,192.78637,363.67064,626.26726,843.80093,193.75527,2.07362,0.00418,0.29956,0.00142
2025-05-2900:00:22,195.42129,358.18226,627.61399,346.10772,191.50306,2.46562,0.00572,0.13378,0.00259
2025-05-2900:00:22,199.59727,376.51247,637.42023,331.85184,188.29989,2.44195,0.00835,0.10253,0.00306
2025-05-2900:00:22,206.93385,386.76146,639.96371,313.12607,183.18858,2.34206,0.01053,0.07895,0.00339
2025-05-2900:00:41,628.22246,474.79011,340.63185,265.2723,218.595,0.78912,0.00957,-0.0082,0.00299
2025-05-2900:00:41,613.51951,462.83132,333.53096,254.93674,214.72301,0.6181,0.01094,-0.04742,0.00324
2025-05-2900:00:41,599.88831,444.26693,319.57511,246.03346,211.94549,0.36494,0.01206,-0.08692,0.00339
2025-05-2900:00:41,586.68772,434.30838,314.67439,248.21879,209.31704,0.05001,0.01287,-0.11748,0.00346
2025-05-2900:00:42,567.72922,419.00078,303.70315,239.80662,206.94845,-0.30746,0.01333,-0.15009,0.00342
2025-05-2900:00:42,558.85532,404.35938,297.53869,233.45101,205.9475,-0.69104,0.0134,-0.17216,0.00323
2025-05-2900:00:42,544.94018,408.35671,294.93146,237.78812,205.32695,-1.06493,0.01293,-0.17775,0.00294
2025-05-2900:00:42,541.04034,396.79877,295.96413,234.2113,206.10246,-1.39544,0.01216,-0.17839,0.00267
2025-05-2900:00:42,531.09231,394.64377,296.02835,232.65378,208.21856,-1.68049,0.01128,-0.17582,0.00245
2025-05-2900:00:42,531.62457,393.76198,291.79554,234.50579,210.61128,-1.91178,0.01037,-0.168,0.00219
2025-05-2900:00:42,524.82952,393.02957,291.67083,240.55928,213.23578,-2.08579,0.0094,-0.15606,0.00193
2025-05-2900:00:42,518.87129,392.33488,296.79955,242.94984,218.04734,-2.19711,0.0084,-0.14172,0.00168
2025-05-2900:00:42,521.71403,391.58271,295.60725,244.6818,222.00062,-2.25294,0.0074,-0.12508,0.00144
2025-05-2900:00:42,525.04501,399.03378,306.07631,246.82096,226.05794,-2.25142,0.00645,-0.10414,0.00124
2025-05-2900:00:42,528.75907,400.01071,307.53092,250.38338,231.18739,-2.19427,0.0056,-0.08495,0.00107
2025-05-2900:00:42,532.76802,396.81202,308.33826,253.13276,235.36279,-2.09507,0.00485,-0.0669,0.00093
2025-05-2900:00:42,527.94886,402.81196,309.83278,256.10431,239.56662,-1.96328,0.00422,-0.05023,0.00083
2025-05-2900:00:42,531.34968,408.70472,316.05261,259.24395,243.7886,-1.80283,0.00374,-0.03293,0.00078
2025-05-2900:00:42,533.86209,413.46378,323.64706,262.49829,248.02596,-1.62034,0.00342,-0.01784,0.00076
2025-05-2900:00:42,537.45742,411.52922,326.51362,264.75784,251.27734,-1.42633,0.00325,-0.00687,0.00079
2025-05-2900:00:42,539.10292,414.39745,327.62786,267.04596,254.55409,-1.23336,0.00323,0.00137,0.00084
2025-05-2900:00:42,541.79241,419.25747,327.32013,268.27419,256.86081,-1.04801,0.00334,0.00693,0.00091
2025-05-2900:00:42,542.51657,420.72182,326.88096,269.47275,259.21736,-0.87705,0.00356,0.00909,0.00101
2025-05-2900:00:43,536.28035,417.61951,326.23473,270.6224,261.64074,-0.7302,0.00388,0.0069,0.00112
2025-05-2900:00:43,537.10691,420.96802,324.00794,270.67265,263.13763,-0.60956,0.00426,0.0041,0.00124
2025-05-2900:00:43,538.01077,417.39125,324.26313,271.70852,265.75059,-0.51536,0.00469,-0.00079,0.00136
2025-05-2900:00:43,531.01982,411.02477,330.49491,271.65882,267.47474,-0.45208,0.00514,-0.00828,0.00149
2025-05-2900:00:43,532.16681,413.31895,327.40867,271.57619,269.34613,-0.4172,0.00563,-0.01641,0.00161
2025-05-2900:00:43,525.4832,411.33503,324.12684,271.47901,271.38933,-0.41471,0.00611,-0.02758,0.00172
2025-05-2900:00:43,519.00138,405.79336,320.7052,271.39197,273.62717,-0.44293,0.00656,-0.03976,0.00182
2025-05-2900:00:43,519.77354,403.07133,317.21317,271.34352,276.07897,-0.49853,0.00696,-0.05034,0.00189
2025-05-2900:00:43,505.74362,396.42335,313.72457,271.36261,278.75957,-0.5754,0.0073,-0.06353,0.00194
2025-05-2900:00:43,508.06866,397.31701,321.01008,272.48511,282.72574,-0.6716,0.00756,-0.07022,0.00198
2025-05-2900:00:43,503.6326,396.09096,318.7465,273.71805,286.95144,-0.77515,0.00774,-0.0788,0.00199
2025-05-2900:00:43,498.45189,394.8085,316.64418,275.0806,291.43654,-0.88524,0.00784,-0.08612,0.00198
2025-05-2900:00:43,493.51495,391.93965,314.74958,276.58616,296.17343,-0.99851,0.00785,-0.09207,0.00194
2025-05-2900:00:43,498.01425,391.61402,314.22382,279.24275,302.23014,-1.1071,0.00778,-0.09398,0.00189
2025-05-2900:00:43,493.51804,385.10693,313.93588,282.04901,308.5245,-1.20712,0.00763,-0.09656,0.00183
2025-05-2900:00:43,490.19712,388.97099,315.00048,286.00214,316.13852,-1.29669,0.00743,-0.09585,0.00176
2025-05-2900:00:43,486.98642,389.57921,316.29539,290.09572,323.96702,-1.36904,0.00719,-0.09412,0.00169
2025-05-2900:00:43,490.68965,386.298,316.73658,293.32015,330.85735,-1.42545,0.00692,-0.09004,0.0016
2025-05-2900:00:43,181.52984,724.34815,508.16076,326.61927,212.86035,0.10862,0.00056,0.11901,0.00084
2025-05-2900:00:44,181.90871,719.63308,506.29828,325.82529,212.35838,0.41095,0.00225,0.10504,0.00129
2025-05-2900:00:44,182.70036,711.60685,495.28589,325.27822,212.58189,0.61231,0.00404,0.07583,0.00177
2025-05-2900:00:44,182.86855,699.12717,490.91037,311.67759,212.40757,0.69963,0.00587,0.03873,0.00221
2025-05-2900:00:44,193.49362,684.10208,477.73394,306.90212,209.62975,0.66869,0.0076,0.00263,0.00258
2025-05-2900:00:44,194.84001,667.31803,464.37655,298.24122,203.93979,0.54677,0.00915,-0.0326,0.00279
2025-05-2900:00:44,197.87569,651.14188,452.17669,284.01908,196.24987,0.35526,0.01015,-0.06168,0.00283
2025-05-2900:00:44,210.68542,635.31925,432.24498,281.35921,188.82324,0.11787,0.01068,-0.082,0.0028
2025-05-2900:00:44,214.8802,622.7958,422.99935,271.00089,187.38184,-0.14237,0.01092,-0.10105,0.00277
2025-05-2900:00:44,229.1876,601.9681,406.22362,266.52409,187.13444,-0.4132,0.01101,-0.11669,0.00273
2025-05-2900:00:44,264.12026,591.79694,398.02813,253.65953,181.085,-0.67809,0.01086,-0.12593,0.00261
2025-05-2900:00:44,310.95795,585.11949,392.31297,253.82894,175.73186,-0.9183,0.01051,-0.12012,0.00242
2025-05-2900:00:44,834.62081,570.53405,379.01384,240.68933,170.93493,-0.92819,0.01059,-0.02747,0.00279
2025-05-2900:00:44,806.4846,555.59234,373.10635,238.66613,174.59128,-0.8807,0.01092,-0.04177,0.00285
2025-05-2900:00:44,781.92199,551.15034,360.58861,236.17822,172.17572,-0.88325,0.01117,-0.05523,0.00288
2025-05-2900:00:44,759.42177,530.3053,348.44213,226.53183,168.02727,-0.9216,0.01133,-0.0718,0.00287
2025-05-2900:00:44,739.07376,527.33377,336.63094,224.45613,164.23402,-0.99721,0.01137,-0.08276,0.00282
2025-05-2900:00:44,720.87606,508.41481,325.10531,219.30785,161.96701,-1.08658,0.0113,-0.09496,0.00275
2025-05-2900:00:44,704.80644,498.74337,321.95161,210.78964,160.01701,-1.19553,0.01108,-0.10326,0.00264
2025-05-2900:00:45,692.07718,490.90367,311.87306,212.90919,157.26371,-1.30766,0.01074,-0.10668,0.00252
2025-05-2900:00:45,681.2775,483.79991,303.48589,208.22366,155.96218,-1.41021,0.01029,-0.10882,0.00235
2025-05-2900:00:45,672.31894,469.27417,308.10542,204.13266,156.04962,-1.5023,0.00972,-0.10608,0.0022
2025-05-2900:00:45,666.18459,472.51493,308.09079,199.38765,155.30124,-1.57146,0.00914,-0.09969,0.00204
2025-05-2900:00:45,660.30881,459.1059,298.11701,203.32965,155.86072,-1.61398,0.00854,-0.09336,0.00189
2025-05-2900:00:45,656.84813,455.15828,299.78155,204.6594,155.55308,-1.62541,0.00796,-0.08344,0.00176
2025-05-2900:00:45,644.27671,458.54109,288.28098,203.01877,156.47708,-1.61392,0.0074,-0.07694,0.00162
2025-05-2900:00:45,642.91446,455.17153,295.34608,201.8419,157.54488,-1.58209,0.00687,-0.06585,0.00151
2025-05-2900:00:45,641.20872,451.01373,291.1923,201.04996,158.73398,-1.52634,0.0064,-0.05698,0.00142
2025-05-2900:00:45,640.16271,447.02477,291.63603,200.57769,160.02531,-1.45526,0.00597,-0.04753,0.00134
2025-05-2900:00:45,639.65581,451.17359,297.14446,200.36285,161.4009,-1.36688,0.00563,-0.03694,0.00129
2025-05-2900:00:45,629.83317,446.43386,289.94661,199.08488,161.81977,-1.26713,0.00537,-0.03244,0.00125
2025-05-2900:00:45,629.07599,441.789,285.71169,199.23422,163.32161,-1.1683,0.00517,-0.02679,0.00123
2025-05-2900:00:45,628.59302,445.2513,288.95801,199.49563,164.86845,-1.0681,0.00503,-0.02002,0.00123
2025-05-2900:00:45,628.31491,440.78249,292.63463,198.61211,165.43649,-0.96624,0.00498,-0.01572,0.00124
2025-05-2900:00:45,618.66673,435.39401,289.20534,198.99989,167.05159,-0.86843,0.00499,-0.01552,0.00127
2025-05-2900:00:45,617.6473,438.15057,284.0535,198.21339,167.68313,-0.78609,0.00505,-0.01463,0.0013
2025-05-2900:00:45,616.73244,424.88355,279.10625,197.45745,168.34496,-0.7161,0.00514,-0.01673,0.00133
2025-05-2900:00:45,615.91362,425.63317,277.49175,196.72431,169.03772,-0.66003,0.00525,-0.01742,0.00137
2025-05-2900:00:46,605.85119,421.86495,281.73025,196.00917,169.76319,-0.61749,0.00538,-0.02018,0.00141
2025-05-2900:00:46,596.99718,416.99208,278.92344,195.30869,170.524,-0.58589,0.00553,-0.02477,0.00144
2025-05-2900:00:46,595.5162,417.22871,274.19631,194.62686,171.32423,-0.57198,0.00567,-0.02825,0.00147
2025-05-2900:00:46,594.16392,405.55907,269.61729,193.97235,172.16855,-0.57185,0.0058,-0.03329,0.00149
2025-05-2900:00:46,585.81507,401.03703,265.20977,193.35535,173.06144,-0.58419,0.0059,-0.03863,0.00151
2025-05-2900:00:46,576.66447,403.85597,260.99869,192.78671,174.00674,-0.60798,0.00597,-0.04299,0.00151
2025-05-2900:00:46,576.86882,391.27754,264.43377,193.37536,176.00741,-0.64091,0.006,-0.04581,0.00151
2025-05-2900:00:46,568.15418,394.35573,266.80971,192.92147,177.06557,-0.67556,0.00602,-0.04831,0.0015
2025-05-2900:00:46,568.74748,381.8581,263.01363,192.53826,178.18228,-0.71373,0.006,-0.05166,0.00148
2025-05-2900:00:46,560.47422,385.15414,260.93126,193.3062,180.35931,-0.75517,0.00595,-0.0536,0.00146
2025-05-2900:00:46,553.42921,381.1513,259.06648,194.14108,182.59579,-0.79697,0.00586,-0.05559,0.00142
2025-05-2900:00:46,554.61647,383.25912,256.02579,193.98653,183.88531,-0.83339,0.00575,-0.05512,0.00139
2025-05-2900:00:46,547.96579,373.2023,254.62872,194.97005,186.23339,-0.86617,0.00562,-0.05649,0.00134
2025-05-2900:00:46,540.49572,376.79771,253.44989,196.0255,188.63358,-0.89649,0.00546,-0.05581,0.0013
2025-05-2900:00:46,542.19418,374.17094,252.48187,197.1515,191.08242,-0.91746,0.0053,-0.05376,0.00126
2025-05-2900:00:46,536.03357,366.10512,251.71216,198.34493,193.57665,-0.93138,0.00514,-0.05337,0.00121
2025-05-2900:00:46,530.00398,364.77716,251.12831,199.60241,196.11293,-0.9406,0.00497,-0.05188,0.00117
2025-05-2900:00:46,532.09054,369.56339,252.002,201.9503,199.7072,-0.94343,0.0048,-0.04767,0.00114
2025-05-2900:00:46,525.27829,367.344,251.72918,203.31927,202.3228,-0.9381,0.00465,-0.04615,0.0011
2025-05-2900:00:47,527.56365,362.02938,251.594,204.73874,204.97461,-0.92671,0.00451,-0.04345,0.00108
2025-05-2900:00:47,529.93887,364.95678,251.57764,206.20364,207.66279,-0.90876,0.0044,-0.03984,0.00106
2025-05-2900:00:47,523.37629,368.71816,251.66076,207.70901,210.38886,-0.88409,0.00431,-0.03787,0.00104
2025-05-2900:00:47,525.91243,367.24687,253.04801,210.26637,214.19015,-0.85776,0.00424,-0.03496,0.00104
2025-05-2900:00:47,520.71174,360.77012,252.5465,211.69375,217.26021,-0.8218,0.00418,-0.03445,0.00103
2025-05-2900:00:47,515.97775,357.22502,252.83985,213.30686,220.13742,-0.79616,0.00416,-0.03433,0.00104
2025-05-2900:00:47,516.16142,359.57445,253.17162,214.94798,223.06888,-0.77449,0.00416,-0.03307,0.00104
2025-05-2900:00:47,510.96861,364.84967,253.53243,216.61614,226.0602,-0.75162,0.00417,-0.03271,0.00105
2025-05-2900:00:47,512.92555,362.0972,253.91462,218.31107,229.1176,-0.73289,0.0042,-0.03248,0.00107
2025-05-2900:00:47,506.8713,358.90145,254.31363,220.03335,232.24703,-0.71674,0.00425,-0.03401,0.00108
2025-05-2900:00:53,331.07401,884.94344,381.76379,231.65196,192.11122,5.11342,0.00644,0.31811,0.0025
2025-05-2900:00:53,375.62118,840.67741,352.89226,219.41088,184.24486,5.18433,0.00884,0.25621,0.00337
2025-05-2900:00:53,445.3955,793.52754,318.53957,204.23174,174.33865,5.08435,0.01175,0.1931,0.0042
2025-05-2900:00:53,546.43336,726.62657,285.79594,190.02343,165.56545,4.81018,0.0148,0.11429,0.00497
2025-05-2900:00:53,1005.64726,640.64784,254.49693,176.06401,157.08724,4.45869,0.0171,0.09428,0.00521
2025-05-2900:00:53,962.06007,530.7602,225.7403,162.71907,149.03858,4.00484,0.01956,0.00825,0.00601
2025-05-2900:00:53,914.53762,413.07236,199.54767,150.08841,141.52973,3.37018,0.02204,-0.08289,0.00638
2025-05-2900:00:53,841.13399,332.20562,178.93842,140.45641,136.67423,2.58229,0.024,-0.16297,0.00672
2025-05-2900:00:53,766.26674,274.25498,162.1507,132.76076,133.58009,1.70884,0.02565,-0.23174,0.007
2025-05-2900:00:53,681.3745,234.16783,150.01231,127.99717,133.41779,0.77969,0.02677,-0.29225,0.00692
2025-05-2900:00:53,552.00258,208.80744,143.22882,127.12484,137.42471,-0.16595,0.02666,-0.32551,0.00573
2025-05-2900:00:53,447.89982,193.77001,140.41353,129.05943,144.44625,-1.05519,0.02377,-0.34786,0.00421
2025-05-2900:00:53,385.5591,188.39844,142.29731,134.58352,155.26044,-1.83493,0.0195,-0.33357,0.0032
2025-05-2900:00:53,354.7975,187.68083,146.2105,141.46055,157.82361,-2.46342,0.01562,-0.31598,0.00237
2025-05-2900:00:53,343.54118,191.75117,152.85627,150.52964,172.00612,-2.94795,0.01214,-0.29432,0.00175
2025-05-2900:00:53,344.88181,199.78127,161.98392,161.69135,188.48281,-3.30507,0.00925,-0.27228,0.00126
2025-05-2900:00:53,351.35618,208.8186,171.4026,172.82055,204.62798,-3.54811,0.0067,-0.24562,0.00061
2025-05-2900:00:53,364.36708,220.07988,182.09356,184.8256,211.01105,-3.70456,0.00414,-0.21929,-0
2025-05-2900:00:53,381.63769,232.35056,193.0159,196.57268,226.67081,-3.72412,0.00176,-0.18849,-0.00043
2025-05-2900:00:54,400.8416,244.36232,203.12886,206.98818,239.95129,-3.69654,-0.00021,-0.1804,-0.00077
2025-05-2900:00:54,425.75739,258.50759,214.45016,218.14871,243.07673,-3.64943,-0.00179,-0.17234,-0.00101
2025-05-2900:00:54,454.30217,273.5333,225.96361,229.05028,255.69405,-3.58797,-0.00305,-0.16337,-0.00121
2025-05-2900:00:54,484.45972,288.19015,236.65875,238.70535,266.19453,-3.50981,-0.00403,-0.15317,-0.00135
2025-05-2900:00:54,518.325,303.68692,247.56128,248.19916,276.01693,-3.41269,-0.00476,-0.14096,-0.00143
2025-05-2900:00:54,555.96815,319.99651,258.67742,257.58525,285.31177,-3.2944,-0.00527,-0.12666,-0.00146
2025-05-2900:00:54,597.39591,337.0704,270.00585,266.91527,294.23167,-3.15349,-0.00555,-0.1102,-0.00145
