timestamp, distance1, distance2, distance3, distance4, distance5, linearVelocity, angularVelocity, axialPower, turnPower
00:01:31,451.16006,729.98614,307.79546,216.9556,173.91827,0.43161,-0.00156,0.20664,-0.00099
00:01:31,450.41211,726.86129,308.64906,216.46424,172.78447,0.99607,-0.00293,0.27063,-0.00122
00:01:31,433.15581,720.75692,307.77576,214.12605,177.6319,1.62841,-0.00397,0.31048,-0.00131
00:01:31,426.49572,701.41565,304.85791,217.73758,171.3765,2.46989,-0.00478,0.34288,-0.00135
00:01:31,420.18647,682.16481,300.92901,212.5624,165.21736,3.06197,-0.00508,0.35777,-0.00134
00:01:31,419.39838,671.5169,295.61469,206.33074,166.1064,3.60484,-0.00519,0.36796,-0.00131
00:01:31,422.02115,659.01612,288.72296,198.98816,166.03361,4.09451,-0.00525,0.37368,-0.00137
00:01:31,412.99201,645.67103,281.80687,200.44427,158.00125,4.52385,-0.00547,0.37384,-0.00151
00:01:31,410.30842,618.09774,269.12947,188.19172,153.02825,4.9993,-0.00604,0.37066,-0.00177
00:01:31,405.17676,602.94279,261.15385,179.92153,144.10791,5.28506,-0.00676,0.36269,-0.00213
00:01:31,393.91042,578.58191,265.72918,170.71081,142.26787,5.49869,-0.00803,0.34538,-0.00269
00:01:31,381.10782,547.2238,741.00844,159.29672,129.63649,5.67115,-0.0103,0.32965,-0.00325
00:01:31,365.63318,516.49377,696.74181,149.61092,126.33344,5.76793,-0.01229,0.32066,-0.00364
00:01:31,352.53136,491.45139,663.47144,142.65579,118.01213,5.81073,-0.01359,0.31774,-0.00388
00:01:31,341.25467,466.26883,621.46887,137.15563,110.86515,5.84454,-0.01462,0.32092,-0.00397
00:01:31,327.46033,437.15417,581.1093,130.89283,102.22048,5.90683,-0.01534,0.33354,-0.00392
00:01:32,313.09847,400.5581,535.09376,137.3113,94.74512,6,-0.0154,0.35123,-0.00377
00:01:32,297.50599,364.06137,492.19566,661.94888,89.43652,6,-0.01496,0.37249,-0.0035
00:01:32,281.07952,344.30497,452.92435,601.69632,85.16352,6,-0.01392,0.39743,-0.00297
00:01:32,264.40208,318.55518,407.52853,549.94479,109.40068,6,-0.01176,0.41986,-0.00199
00:01:32,254.91045,299.28255,387.28229,517.02635,825.5488,6,-0.00923,0.42949,-0.00107
00:01:32,244.86222,281.51737,354.64241,481.09747,749.09273,6,-0.00508,0.42964,0.00009
00:01:32,233.89706,267.83881,336.16183,448.02685,706.62908,6,-0.0018,0.41736,0.00093
00:01:32,225.52263,248.73861,318.09782,427.2929,675.48478,6,0.00168,0.3853,0.00204
00:01:32,211.17324,235.98643,294.68814,404.23838,652.06355,6,0.0072,0.32725,0.00361
00:01:32,203.0184,227.21554,280.44152,386.76338,652.1595,5.95488,0.01283,0.27378,0.00481
00:01:32,193.68984,213.61344,273.84651,388.73606,672.51752,5.81709,0.01644,0.24554,0.00538
00:01:32,177.40134,198.87314,264.74427,384.29099,733.32264,5.5783,0.01989,0.23247,0.00575
00:01:32,173.28946,201.27655,259.91979,388.53577,1191.33265,5.36445,0.02188,0.23545,0.00588
00:01:32,162.75626,190.13568,258.51455,401.04655,1119.98571,5.22019,0.02284,0.25422,0.00585
00:01:32,155.23219,181.52901,260.68283,423.66794,1034.99237,5.18871,0.02305,0.28572,0.00572
00:01:32,150.45602,183.48609,256.54997,459.97991,941.76148,5.28291,0.02281,0.322,0.00558
00:01:33,144.55773,182.59287,255.34198,500.69185,875.33328,5.42715,0.02249,0.34884,0.00546
00:01:33,143.2448,179.67508,266.58715,581.27876,768.16796,5.70274,0.02185,0.3879,0.0052
00:01:33,139.00229,171.48529,267.86504,1097.79351,689.16787,5.96891,0.02116,0.41823,0.00495
00:01:33,133.5109,172.07475,273.81694,1034.67512,567.44638,6,0.01999,0.45695,0.0046
00:01:33,129.7465,164.8487,282.98152,962.57502,481.41762,6,0.01871,0.49366,0.00429
00:01:33,128.56378,169.99667,298.30441,905.30118,428.46215,6,0.01748,0.52591,0.004
00:01:33,121.97804,166.70707,312.54407,849.26278,402.21907,6,0.01661,0.54635,0.00382
00:01:33,116.05383,165.69211,343.38886,789.09852,373.10775,6,0.01555,0.57031,0.00355
00:01:33,120.28189,164.79211,372.35496,743.62941,357.67343,6,0.01471,0.58683,0.00331
00:01:33,116.67742,166.31979,429.60068,686.27472,339.76129,6,0.01348,0.60648,0.00297
00:01:33,114.45115,168.05132,916.84292,650.62609,329.30075,6,0.0125,0.61929,0.00271
00:01:33,112.85097,172.28472,876.43381,615.80911,317.21185,6,0.01119,0.63379,0.00239
00:01:33,111.03562,176.06798,830.99122,573.42439,308.71699,6,0.00991,0.54644,0.00173
00:01:33,110.53089,179.74222,802.58357,542.37445,303.44094,6,0.00774,0.33558,0.00089
00:01:33,111.10209,185.04402,761.95222,522.36144,298.0096,5.80341,0.00462,0.17518,0.00036
00:01:33,109.66036,185.21537,739.27639,501.30892,297.12535,5.21368,0.00249,0.09144,0.00015
00:01:57,495.36222,795.15035,299.75116,253.76753,230.83194,6,-0.00497,0.51011,-0.00114
00:01:57,497.74914,770.01512,278.69685,233.09427,212.09907,6,-0.00469,0.50246,-0.00112
00:01:57,491.24355,744.86575,257.18279,212.41672,205.48119,6,-0.00469,0.48226,-0.00129
00:01:57,476.76574,719.74188,236.72895,200.85548,185.93097,6,-0.00554,0.42547,-0.00191
00:01:57,474.67914,691.30286,221.7086,186.24732,174.84955,6,-0.00704,0.36504,-0.00254
00:01:57,459.17179,661.46252,203.70814,168.03479,161.87291,5.98879,-0.00979,0.28456,-0.00337
00:01:57,443.13905,628.74345,186.72327,150.18938,140.79493,5.7879,-0.01265,0.22275,-0.00395
00:01:57,425.05761,596.84014,176.07533,138.32065,134.67903,5.53884,-0.01438,0.19753,-0.00417
00:01:57,411.25119,557.3996,175.16535,124.09669,117.54698,5.18279,-0.01589,0.18154,-0.00429
00:01:57,391.02634,522.19885,713.26211,113.17846,104.04943,4.8467,-0.01665,0.17264,-0.00426
00:01:57,376.05243,495.48078,669.32641,105.79991,95.01795,4.61985,-0.01677,0.16991,-0.00416
00:01:57,357.10612,465.16705,618.24695,96.92584,84.31182,4.36541,-0.01654,0.17475,-0.00401
00:01:57,340.69309,438.68377,576.05361,90.10628,75.86472,4.18901,-0.0161,0.18882,-0.00387
00:01:58,327.54948,417.83181,547.92964,95.64523,70.38474,4.11619,-0.01572,0.20396,-0.00374
00:01:58,311.97079,387.00075,506.91586,101.65441,64.15347,4.10972,-0.01499,0.23219,-0.00347
00:01:58,302.93828,363.56411,477.14691,658.92514,57.89384,4.20198,-0.01407,0.25793,-0.00322
00:01:58,290.85391,349.09213,442.41447,601.92824,69.75419,4.36216,-0.01307,0.27938,-0.00291
00:01:58,281.44531,329.54958,415.27231,564.17474,75.19314,4.50904,-0.01212,0.29015,-0.00253
00:01:58,271.66214,305.53309,391.76873,520.43447,115.63264,4.70246,-0.01001,0.29149,-0.00146
00:01:58,255.40626,289.01185,362.39038,485.58953,1286.93518,4.84185,-0.00574,0.27792,0.00031
00:01:58,246.24745,278.2598,342.33662,458.83051,795.72495,4.89238,0.00028,0.25422,0.00199
00:01:58,241.1853,270.46494,327.70288,443.37401,760.97827,4.8642,0.00473,0.23356,0.00289
00:01:58,230.74409,254.92838,323.21647,433.18793,1260.3081,4.78278,0.00863,0.21171,0.00363
00:01:58,221.0813,242.77227,308.44783,426.16409,1228.30828,4.6056,0.01298,0.18563,0.00443
00:01:58,214.75122,244.3942,299.08628,425.89824,1193.1701,4.43431,0.01565,0.16867,0.00486
00:01:58,210.14034,235.16426,298.4369,433.70329,1140.66934,4.19266,0.01828,0.16229,0.0052
00:01:58,204.85779,229.18591,302.7391,453.04523,1069.12406,3.99828,0.01999,0.173,0.00539
00:01:58,194.72709,232.76174,300.86728,483.58834,989.50073,3.89313,0.02108,0.1945,0.00553
00:01:58,196.03742,234.10345,312.94636,519.72378,911.51419,3.8847,0.02163,0.21644,0.00558
00:01:59,195.5331,233.79721,318.20799,587.17241,803.07203,3.9737,0.02204,0.25204,0.00556
00:01:59,190.50592,237.5144,330.04642,1126.50913,650.48279,4.18055,0.02201,0.29317,0.0054
00:01:59,194.01921,233.26313,344.96714,1066.55973,458.69403,4.49931,0.02153,0.33913,0.00517
00:01:59,183.88885,240.57904,366.72734,992.22253,359.8985,4.93676,0.02076,0.39721,0.0049
00:01:59,182.92031,240.01289,395.01109,908.11653,312.00625,5.51617,0.01973,0.46667,0.00455
00:01:59,182.89781,240.06488,431.14114,828.02121,285.97467,6,0.01841,0.52393,0.00414
00:01:59,185.69049,243.00348,482.18009,759.49193,267.46514,6,0.01688,0.56723,0.00372
00:01:59,182.53164,246.30751,531.72889,704.73581,257.52817,6,0.01567,0.59274,0.00341
00:01:59,179.43248,252.07701,959.97012,631.04431,247.60578,6,0.01404,0.61967,0.00301
00:01:59,178.45562,260.74561,907.83057,573.02462,238.73366,6,0.01246,0.64038,0.00263
00:01:59,177.28197,269.04095,859.17918,521.58565,233.26264,6,0.01096,0.6563,0.00229
00:01:59,178.15601,280.34614,813.68136,481.46216,227.28958,6,0.00957,0.66848,0.00198
00:01:59,178.72246,291.04666,770.33862,442.79429,223.34622,6,0.00831,0.67774,0.00171
00:01:59,179.92422,301.97429,721.50124,415.62964,219.91512,6,0.00621,0.35378,0.0007
00:01:59,180.64653,308.17015,702.87396,403.2783,218.26702,5.92923,0.00425,0.21727,0.00036
00:01:59,181.97789,313.88467,677.54945,394.00329,216.35025,5.58565,0.00273,0.13343,0.00018
00:02:00,181.75952,316.25115,648.35016,389.70221,216.25031,4.92031,0.00142,0.06965,0.00008
00:02:11,534.16503,802.22633,273.64636,217.63418,193.44077,6,-0.00193,0.4761,-0.00046
00:02:11,528.55946,782.82619,251.27908,197.67716,180.37794,6,-0.00198,0.4555,-0.00061
00:02:12,527.09815,768.90064,233.30895,189.77869,171.63083,6,-0.00238,0.41239,-0.00086
00:02:12,529.36498,747.97422,211.14858,169.88194,158.49853,6,-0.00342,0.31707,-0.00126
00:02:12,522.40464,724.20632,190.50582,151.07206,146.32133,5.85644,-0.00465,0.21241,-0.00148
00:02:12,512.66209,707.41231,175.40006,145.38156,131.2467,5.52458,-0.00539,0.13658,-0.00164
00:02:12,498.8022,683.39899,157.25364,128.69681,121.22712,4.85877,-0.00628,0.05172,-0.00184
00:02:12,488.21347,662.62605,142.72677,115.08941,106.20453,4.0505,-0.00706,-0.00981,-0.00195
00:02:12,479,634.44162,133.15183,105.59825,95.45005,3.19377,-0.00757,-0.05802,-0.00201
00:02:12,473.12778,621.25749,126.51494,98.99442,96.09769,2.55516,-0.00783,-0.08504,-0.00204
00:02:12,460.69871,607.62774,122.00224,93.66332,89.63875,1.74007,-0.00801,-0.1126,-0.00203
00:02:12,450.41304,598.77419,120.65681,91.25538,86.39202,1.17268,-0.00806,-0.12596,-0.00203
00:02:12,441.36115,582.99765,122.20597,91.00422,85.21499,0.65691,-0.0081,-0.13289,-0.00205
00:02:12,434.01958,575.73654,125.06123,91.12239,84.06174,0.06049,-0.00826,-0.13459,-0.0022
00:02:12,428.59397,564.13448,128.72918,92.14176,84.00687,-0.3061,-0.00867,-0.12544,-0.00241
00:02:12,417.19766,552.54525,137.77758,95.99385,86.02484,-0.6551,-0.00958,-0.09458,-0.00275
00:02:12,408.37666,541.42073,147.0979,99.22377,87.18573,-0.81509,-0.01078,-0.05665,-0.0031
00:02:12,393.12766,531.98065,160.82878,104.27093,89.55823,-0.80726,-0.01212,-0.01484,-0.00345
00:02:13,381.59021,514.48548,669.42623,110.24289,92.22947,-0.64695,-0.01341,0.03385,-0.00369
00:02:13,366.05723,498.44502,651.16179,116.08595,94.2625,-0.32014,-0.01433,0.09721,-0.00379
00:02:13,356.60853,474.06401,624.22649,121.7933,95.6796,0.16183,-0.01482,0.15373,-0.00378
00:02:13,345.75665,465.87072,611.53825,125.45997,95.9608,0.59027,-0.01492,0.18982,-0.00371
00:02:13,329.23193,440.19214,585.98319,131.72948,97.00281,1.2116,-0.01475,0.23338,-0.00359
00:02:13,323.8301,430.79692,565.81672,136.78806,97.73649,1.6984,-0.01448,0.2621,-0.00348
00:02:13,303.15762,406.13845,540.49044,143.43041,98.22392,2.35461,-0.01398,0.29467,-0.00332
00:02:13,298.57045,388.64047,508.57537,179.581,98.93283,2.9944,-0.01337,0.32141,-0.00313
00:02:13,284.96935,364.30133,482.88548,627.07621,99.80376,3.60477,-0.01257,0.34494,-0.00278
00:02:13,273.41232,343.69751,448.88541,592.26236,101.87773,4.17925,-0.0109,0.36175,-0.00187
00:02:13,265.92944,320.45587,422.15548,552.26059,103.42103,4.67796,-0.00752,0.35513,-0.00052
00:02:13,251.20179,306.31411,395.01537,526.28967,125.69898,5.02417,-0.00265,0.32383,0.00107
00:02:13,251.94234,289.20017,374.02809,503.85057,729.45288,5.18037,0.00298,0.28678,0.00247
00:02:13,239.96831,287.59168,361.25154,486.56693,718.52473,5.19244,0.0081,0.26165,0.00339
00:02:13,237.33226,278.21923,350.12558,474.96696,726.68226,5.11792,0.01223,0.23565,0.00431
00:02:13,233.10011,268.75486,348.3833,478.09185,756.54114,4.95145,0.01644,0.20319,0.00548
00:02:14,221.09889,260.30052,341.93575,480.65255,840.89949,4.72659,0.02061,0.18949,0.0063
00:02:14,222.69514,262.19158,348.27826,494.39442,1259.11647,4.51557,0.02396,0.19243,0.00689
00:02:14,219.35388,268.09638,353.20541,524.81089,1157.89131,4.38982,0.02655,0.22228,0.00727
00:02:14,215.42431,272.42129,372.13016,560.7403,1070.67646,4.39991,0.02788,0.26115,0.00737
00:02:14,224.95068,276.97729,380.81046,636.64562,897.80743,4.59308,0.02876,0.32845,0.00725
00:02:14,228.62577,285.48629,407.36359,1242.73966,210.05473,5.00565,0.02862,0.40761,0.00694
00:02:14,235.18321,298.17422,432.70245,1150.83423,164.49802,5.62828,0.02762,0.49142,0.00643
00:02:14,236.52558,305.88876,467.54362,1043.80733,150.70469,6,0.02579,0.57712,0.00571
00:02:14,242.22884,318.61292,516.13247,920.44715,147.77135,6,0.02315,0.65679,0.00486
00:02:14,244.34574,322.71143,561.14514,828.46201,147.91426,6,0.02088,0.70323,0.00427
00:02:14,249.15566,329.36115,617.33386,732.22331,138.45548,6,0.01861,0.73968,0.00373
00:02:14,245.18014,338.16535,1084.69421,631.7701,130.94268,6,0.01576,0.77652,0.0031
00:02:14,252.65702,346.53944,1042.90822,526.48416,131.24348,6,0.01381,0.79718,0.0027
00:02:14,250.56686,355.93418,988.11294,424.66713,134.04534,6,0.01154,0.81693,0.00225
00:02:14,250.17821,366.78432,930.50848,370.41459,134.97007,6,0.00962,0.83162,0.00186
00:02:14,249.19996,375.78096,883.65561,341.9183,137.14881,6,0.00798,0.84183,0.00152
00:02:15,249.90489,386.26676,831.05429,319.75256,137.23988,6,0.00655,0.8472,0.00122
00:02:15,248.76485,392.68996,796.20194,310.02604,139.70507,6,0.00521,0.84392,0.0009
00:02:15,249.27661,400.28425,755.33313,300.07283,139.99197,6,0.00399,0.83981,0.00066
00:02:15,248.61246,403.36616,728.4092,297.24627,141.35958,6,0.0032,0.83577,0.0005
00:02:15,247.59204,405.08855,701.75046,296.3629,143.02164,6,0.00252,0.83126,0.00037
00:02:20,120.53331,797.60204,393.6551,312.38202,261.37465,4.6102,-0.00006,0.44699,-0.00001
00:02:20,406.79172,794.02449,373.05546,295.15086,252.025,5.3398,-0.00005,0.45224,-0.00001
00:02:20,425.86069,778.78335,351.27395,276.91182,241.62856,5.92816,-0.00017,0.43187,-0.00021
00:02:21,451.87001,770.70112,327.53248,264.85346,229.02725,6,-0.00099,0.36941,-0.00061
00:02:21,453.60383,751.5023,304.64613,244.855,216.19136,6,-0.00216,0.3039,-0.0009
00:02:21,463.21696,730.55208,283.74207,226.03774,204.19919,5.85442,-0.00337,0.22743,-0.00128
00:02:21,457.69825,708.94668,264.87811,216.60432,193.07454,5.46362,-0.00492,0.15439,-0.00174
00:02:21,453.22749,677.89838,249.35641,201.30637,183.89634,4.92407,-0.00643,0.10917,-0.002
00:02:21,444.02503,660.92274,239.38122,190.99352,171.93866,4.49594,-0.00729,0.08815,-0.00213
00:02:21,433.09361,639.4155,228.5668,179.10396,165.95745,3.94547,-0.00816,0.0692,-0.00228
00:02:21,416.04273,610.80375,220.74809,169.44863,154.09384,3.43572,-0.00891,0.05503,-0.00244
00:02:21,407.74862,584.1628,227.50099,162.07464,144.48416,2.97837,-0.00958,0.0467,-0.00259
00:02:21,393.44172,559.65636,777.49588,157.04248,145.129,2.58832,-0.01012,0.04661,-0.00267
00:02:21,372.62176,537.39593,740.54345,153.32616,139.00003,2.28128,-0.01055,0.05414,-0.00277
00:02:21,361.49612,517.36838,707.63169,149.86913,133.12134,2.06677,-0.011,0.06816,-0.00288
00:02:21,349.96291,497.52216,676.10977,148.99264,129.49754,1.95209,-0.01138,0.09302,-0.00293
00:02:21,340.02532,471.8661,648.60194,147.28906,125.11665,1.96385,-0.01154,0.12699,-0.00287
00:02:21,330.31619,455.99697,628.16523,147.06231,122.73156,2.05184,-0.01145,0.15332,-0.00277
00:02:21,318.62904,439.5231,595.73827,146.8957,119.70537,2.26549,-0.01101,0.19456,-0.00251
00:02:22,305.7499,422.01031,573.43305,146.65439,116.77032,2.59307,-0.01005,0.23899,-0.00212
00:02:22,300.00957,402.50139,544.36297,166.09967,112.76074,3.00854,-0.00864,0.27673,-0.00164
00:02:22,293.46272,387.54774,529.38676,742.75565,109.381,3.35243,-0.00733,0.3008,-0.00123
00:02:22,286.7653,373.61588,500.86656,703.97494,104.99276,3.82608,-0.00541,0.32498,-0.00077
00:02:22,274.86439,358.60957,480.77113,669.56693,100.30989,4.28782,-0.00361,0.34283,-0.00037
00:02:22,275.38588,341.88593,461.06477,639.25007,102.8443,4.71727,-0.00198,0.35395,-0.00002
00:02:22,268.98407,335.98588,445.6966,617.59674,106.20972,5.00882,-0.00087,0.35895,0.00023
00:02:22,254.93342,323.91071,424.58912,589.96285,115.86029,5.34884,0.00057,0.36026,0.00067
00:02:22,255.72533,303.56207,404.46283,566.17435,142.28667,5.6209,0.00267,0.35516,0.00154
00:02:22,246.20865,294.16621,388.17011,549.13706,194.87305,5.77375,0.00493,0.34565,0.0023
00:02:22,236.97946,280.51691,378.37982,534.81615,1179.83107,5.90434,0.00838,0.33495,0.00312
00:02:22,233.86577,274.05142,360.92227,526.23066,1129.34829,5.98165,0.01143,0.33083,0.00367
00:02:22,221.85025,268.1411,354.21149,524.6102,1087.47785,6,0.01379,0.3338,0.00408
00:02:22,217.93946,260.76744,344.33634,529.05638,1035.68415,6,0.01522,0.34047,0.00434
00:02:22,209.00082,250.51389,334.33156,545.36551,956.8827,6,0.01685,0.35511,0.00464
00:02:22,209.233,249.5991,336.27587,573.84727,865.06338,6,0.01798,0.37644,0.00472
00:02:23,204.31834,243.87506,333.08223,623.474,769.21688,6,0.01847,0.40302,0.00466
00:02:23,193.57133,240.36438,332.99856,1128.06956,645.97015,6,0.01844,0.43224,0.00452
00:02:23,193.00152,230.18197,336.00595,1067.47781,512.55109,6,0.01805,0.46322,0.00433
00:02:23,181.21965,222.74796,339.23356,1023.02397,446.12656,6,0.01756,0.48663,0.00414
00:02:23,177.21928,225.72763,349.94366,957.97409,389.19132,6,0.0167,0.51569,0.00389
00:02:23,176.42763,220.88194,358.76177,913.17999,365.1964,6,0.016,0.53729,0.0037
00:02:23,167.31373,217.11699,377.16078,848.49705,339.84616,6,0.01497,0.56294,0.00339
00:02:23,167.74424,214.3128,400.58489,786.20305,322.72215,6,0.01378,0.58503,0.00306
00:02:23,161.03149,212.31042,429.62519,742.06972,310.78632,6,0.01251,0.60473,0.00272
00:02:23,155.26423,210.98277,464.97209,682.02453,302.27843,6,0.01119,0.62152,0.00239
00:02:23,150.36358,210.25646,920.1614,638.46206,296.05498,6,0.00991,0.63447,0.00209
00:02:23,146.2971,210.13855,879.53413,602.96934,291.28801,6,0.00871,0.64445,0.00182
00:02:23,143.61751,210.22752,848.04188,580.68877,288.55837,6,0.00787,0.65071,0.00164
00:02:23,141.31281,211.78006,811.60651,551.55326,284.59385,6,0.00687,0.65854,0.00143
00:02:23,138.74641,212.49324,775.67099,527.88678,282.31042,6,0.00601,0.66432,0.00125
00:02:24,135.91305,212.33118,740.84229,503.67951,281.32974,6,0.00523,0.66849,0.00108
00:02:24,134.0103,213.17397,706.81947,483.95235,279.93006,6,0.00454,0.67154,0.00093
00:02:32,466.49495,676.89678,222.93821,163.69674,149.22968,2.55988,-0.00223,0.12095,-0.00057
00:02:32,467.71089,666.86619,215.22955,165.22957,142.01093,2.50116,-0.0023,0.11354,-0.00061
00:02:32,462.89751,659.60879,208.40487,159.29217,135.85501,2.44647,-0.00244,0.10667,-0.00072
00:02:32,457.22689,650.39618,202.25079,153.53888,129.66418,2.34918,-0.00301,0.09121,-0.00103
00:02:32,450.73228,630.95785,195.24625,146.87977,130.49163,2.20659,-0.00401,0.06984,-0.00136
00:02:32,445.53162,620.41124,190.40331,141.49651,124.28621,2.01312,-0.00518,0.04863,-0.00167
00:02:32,438.5485,610.35131,187.86959,137.43214,119.11628,1.78692,-0.00636,0.03214,-0.00192
00:02:32,430.38105,591.72421,187.74632,134.71343,115.01516,1.5532,-0.00734,0.02179,-0.0021
00:02:32,420.54057,574.38731,188.55049,132.24962,111.01269,1.33691,-0.00811,0.01971,-0.00223
00:02:32,403.03285,557.56958,191.91133,131.14887,116.13975,1.16495,-0.0087,0.02624,-0.00234
00:02:32,394.2143,541.42871,225.95552,131.47316,114.41422,1.05809,-0.00919,0.04022,-0.00243
00:02:32,385.73232,527.0854,698.45122,130.93824,111.8419,1.03549,-0.00952,0.06435,-0.00244
00:02:32,378.97122,514.12091,682.42147,132.19374,111.27555,1.08214,-0.00961,0.08619,-0.00241
00:02:33,362.83116,500.29188,662.76261,132.06131,108.95914,1.23527,-0.00955,0.1255,-0.00231
00:02:33,354.21595,478.28448,644.07916,133.29016,107.77225,1.50502,-0.00919,0.16494,-0.00214
00:02:33,344.73469,464.00023,617.60731,133.26215,105.62618,1.85138,-0.00867,0.19452,-0.00201
00:02:33,332.12249,448.26516,599.80067,131.81162,102.46184,2.22356,-0.00816,0.21464,-0.00188
00:02:33,327.41918,431.93506,582.53104,131.55835,100.33653,2.58747,-0.00768,0.22802,-0.00178
00:02:33,321.37589,414.88738,557.05846,129.75592,97.13169,2.9258,-0.00724,0.23807,-0.00167
00:02:33,312.69184,398.59362,530.80397,127.71312,93.87319,3.23443,-0.00678,0.24675,-0.00154
00:02:33,304.68485,386.93922,517.11619,137.98097,91.37834,3.44669,-0.00639,0.25153,-0.00142
00:02:33,296.18412,374.19257,499.01848,663.5631,87.95518,3.70244,-0.00573,0.2575,-0.00118
00:02:33,294.45573,360.31328,472.55757,632.83114,84.37288,3.92761,-0.0048,0.26067,-0.00086
00:02:33,281.83323,345.15766,454.20274,604.0872,80.58561,4.12208,-0.00375,0.26353,-0.00065
00:02:33,274.51076,329.72368,436.46864,577.87043,86.75004,4.28851,-0.00291,0.26449,-0.00049
00:02:33,271.36938,316.08401,409.98784,552.33137,100.78074,4.42096,-0.0021,0.25935,-0.00018
00:02:33,261.72633,308.19287,396.31772,534.22727,124.86272,4.48677,-0.00119,0.25174,0.00015
00:02:33,254.97384,297.98279,377.86144,511.4173,1319.6407,4.52749,0.0004,0.24135,0.00066
00:02:34,243.4462,287.29363,359.94677,491.23732,1311.89549,4.52367,0.00226,0.23143,0.0012
00:02:34,243.82244,280.01853,347.40258,478.53523,1301.7522,4.49934,0.00381,0.22525,0.0016
00:02:34,236.49352,267.40886,343.42816,467.38467,1288.85078,4.46386,0.00532,0.22076,0.00194
00:02:34,229.89381,256.93626,328.11807,455.30658,1267.11188,4.40748,0.0073,0.21671,0.00245
00:02:34,221.63223,246.45235,321.91963,446.12266,1233.83891,4.35027,0.00922,0.21517,0.00286
00:02:34,209.40457,237.18532,309.32963,441.30086,1208.22561,4.30591,0.0109,0.2188,0.00319
00:02:34,203.91878,236.33031,306.23989,439.63973,1165.21605,4.28816,0.01228,0.22687,0.00344
00:02:34,198.70419,228.00012,295.56262,441.28065,1123.58714,4.30778,0.01332,0.23877,0.0036
00:02:34,193.98656,220.32443,294.76887,446.45466,1076.08856,4.36975,0.0141,0.25386,0.00373
00:02:34,182.49758,214.3501,287.1405,457.59022,1015.32578,4.47931,0.01473,0.27245,0.00385
00:02:34,180.23274,209.10628,280.39521,474.39573,949.77765,4.63724,0.01527,0.29344,0.00398
00:02:34,170.44815,204.61669,284.76946,499.00377,895.3252,4.84185,0.01571,0.31586,0.00401
00:02:34,166.98286,200.86201,280.25748,534.15862,817.54021,5.08886,0.01586,0.33904,0.00397
00:02:34,164.67507,191.3225,276.2726,567.90193,769.71104,5.29873,0.01586,0.35765,0.00396
00:02:34,157.05821,188.56054,272.83512,1083.96101,694.52151,5.61203,0.01581,0.38346,0.00391
00:02:34,151.09575,178.51332,271.49517,1039.47917,618.42946,5.96038,0.01563,0.41205,0.00385
00:02:35,137.65479,177.73661,270.7482,982.21508,561.83238,6,0.01539,0.44336,0.00374
00:02:35,133.66877,168.99613,272.32362,929.98816,502.13031,6,0.01498,0.47219,0.00358
00:02:35,125.55996,163.15346,275.33546,894.58425,470.16472,6,0.01455,0.49177,0.00345
00:02:35,118.54057,158.35823,280.97383,853.12006,444.33088,6,0.0141,0.51062,0.00333
00:02:35,118.27617,152.48419,291.33697,799.57771,418.16406,6,0.01345,0.53246,0.00313
00:02:35,113.45907,149.8277,304.48311,760.26734,400.97677,6,0.01289,0.54657,0.00298
00:02:35,108.60939,146.92918,319.55422,724.8825,387.69172,6,0.0123,0.5592,0.00282
00:02:35,103.11756,144.07779,346.84308,686.98203,372.88973,6,0.01146,0.57415,0.00259
00:02:35,98.569,142.22479,384.68167,644.56594,360.78995,6,0.01058,0.58719,0.00237
00:02:35,95.60053,141.28305,837.76199,614.01366,353.2556,6,0.00993,0.59666,0.00221
00:02:35,93.67413,141.75535,807.90553,584.31202,345.83736,6,0.00928,0.60515,0.00205
00:02:35,90.94781,141.95855,771.22342,556.76157,338.25083,6,0.0084,0.61433,0.00182
00:02:35,90.41369,145.41145,736.09915,532.71498,329.95374,6,0.00752,0.62156,0.00161
00:02:35,88.49778,146.45453,694.0897,501.32264,324.97707,6,0.00668,0.62831,0.00142
00:02:35,88.47492,149.4307,675.16633,484.09352,320.51506,6,0.00607,0.63232,0.00126
00:02:35,88.71543,153.68403,642.42975,462.46181,315.35355,6,0.00523,0.63655,0.00104
00:02:35,89.73103,158.15275,616.15149,445.67959,311.33455,6,0.00459,0.63896,0.00087
00:02:36,89.62367,161.19772,584.0105,429.07624,308.32794,6,0.00372,0.63926,0.00067
00:02:36,90.59883,165.71937,560.01328,416.21656,305.01522,6,0.00293,0.63679,0.00049
00:02:36,92.69091,171.81397,536.07482,391.49362,290.98327,6,0.00218,0.63109,0.00033
00:02:36,93.26114,646.23317,504.14187,374.98843,289.34401,6,0.00151,0.62475,0.00018
00:02:36,94.89379,625.60565,486.18132,360.00954,287.24164,6,0.00104,0.61944,0.00008
00:02:36,95.12442,598.74162,462.20856,347.06494,276.43075,6,0.00047,0.61037,-0.00006
00:02:44,508.1111,773.81575,276.43539,191.60627,153.81136,5.45814,-0.00084,0.30594,-0.00076
00:02:44,510.21127,755.91465,256.94856,183.70105,145.54324,5.5386,-0.00267,0.31707,-0.00129
00:02:44,511.50598,734.68618,237.54477,166.76087,136.14973,5.64136,-0.00466,0.32553,-0.00172
00:02:44,504.13506,710.90767,219.07616,158.49653,126.73042,5.75124,-0.00616,0.33186,-0.00186
00:02:44,489.16238,686.84025,202.19694,142.9567,118.38309,5.85314,-0.00703,0.32927,-0.00195
