timestamp, distance1, distance2, distance3, distance4, distance5, linearVelocity, angularVelocity, linearAccel, angularAccel,
00:00:02,237.989,418.282,1098.329,174.866,93.323,6,-0,1.353,-0,
00:00:02,236.432,414.804,1062.358,177.964,94.78,6,-0,1.339,-0,
00:00:02,234.669,410.42,1026.418,181.557,96.337,6,-0.001,1.332,-0,
00:00:03,232.674,405.032,984.519,185.763,98.016,6,-0.001,1.329,-0,
00:00:03,230.789,400.139,948.61,189.816,99.663,6,-0.001,1.329,-0,
00:00:03,227.744,393.533,912.684,196.277,102.622,6,-0,1.328,-0,
00:00:03,226.126,389.818,876.728,199.821,104.164,6,-0,1.326,-0,
00:00:03,223.497,385.02,834.713,205.303,106.927,6,0,1.316,0,
00:00:03,222.674,384.745,798.601,206.636,108.029,6,0.001,1.303,0,
00:00:03,221.621,386.821,756.346,207.579,109.881,6,0.002,1.285,0.001,
00:00:03,222.472,394.028,720.119,204.413,110.049,6,0.002,1.273,0.001,
00:00:03,225.152,406.196,716.005,1035.431,108.68,6,0.003,1.247,0.001,
00:00:03,228.475,421.743,680.063,1003.94,107.131,6,0.003,1.204,0.001,
00:00:04,234.064,386.803,676.404,974.001,104.089,6,0.004,1.153,0.001,
00:00:04,243.101,394.937,635.265,940.937,139.12,6,0.004,1.125,0.001,
00:00:04,256.173,356.755,626.74,908.599,131.269,6,0.004,1.119,0.001,
00:00:04,270.31,376.207,618.747,875.923,161.975,6,0.004,1.115,0.001,
00:00:04,259.974,336.705,585.579,848.788,190.973,6,0.004,1.101,0.001,
00:00:04,255.044,362.92,551.85,821.909,180.789,6,0.005,1.07,0.002,
00:00:04,231.021,356.719,514.587,796.221,202.564,6,0.007,1.04,0.002,
00:00:04,248.888,337.677,511.491,774.046,222.07,6,0.007,1.026,0.002,
00:00:04,242.975,333.534,482.436,758.033,240.628,6,0.007,1.024,0.002,
00:00:05,228.505,323.814,482.884,740.533,254.983,6,0.008,1.015,0.002,
00:00:05,245.665,317.039,452.457,728.614,267.216,6,0.008,0.98,0.002,
00:00:05,232.263,311.364,459.978,725.602,244.55,6,0.01,0.901,0.003,
00:00:05,231.824,309.417,476.071,743.251,283.647,6,0.012,0.854,0.003,
00:00:05,246.267,278.125,461.068,785.059,257.342,6,0.012,0.852,0.003,
00:00:05,210.017,284.508,452.508,861.797,295.189,6,0.012,0.882,0.003,
00:00:05,214.459,298.283,448.299,964.454,270.609,6,0.012,0.914,0.003,
00:00:05,223.004,317.524,449.575,1133.168,245.986,6,0.012,0.948,0.003,
00:00:05,197.719,301.037,453.771,1187.446,229.638,6,0.011,0.98,0.003,
00:00:06,209.69,288.926,466.588,1267.517,246.454,6,0.01,1.015,0.002,
00:00:06,226.48,279.048,480.698,1327.136,223.182,6,0.01,1.043,0.002,
00:00:06,212.595,271.742,508.495,1352.374,189.266,6,0.009,1.067,0.002,
00:00:06,199.756,264.742,543.292,1349.645,201.495,6,0.008,1.08,0.002,
00:00:06,190.014,261.177,596.156,587.147,182.286,6,0.008,1.088,0.002,
00:00:06,182.418,260.421,676.409,483.53,156.639,6,0.007,1.097,0.002,
00:00:06,177.012,262.933,803.548,421.081,160.913,6,0.007,1.113,0.002,
00:00:06,173.759,268.833,806.66,378.107,162.679,6,0.007,1.129,0.002,
00:00:07,172.664,278.343,824.388,345.584,162.418,6,0.006,1.149,0.001,
00:00:07,172.458,289.392,844.767,322.181,161.85,6,0.005,1.168,0.001,
00:00:07,173.758,301.345,871.553,305.073,160.234,6,0.005,1.179,0.001,
00:00:07,177.435,317.713,899.041,287.445,156.598,6,0.004,1.186,0.001,
00:00:07,181.594,337.152,857.137,271.221,153.071,6,0.004,1.194,0.001,
00:00:07,186.813,358.777,847.73,256.596,148.978,6,0.003,1.202,0.001,
00:00:07,194.354,384.571,806.497,241.077,143.076,6,0.003,1.207,0.001,
00:00:07,201.656,409.875,797.384,227.928,137.69,6,0.002,1.21,0,
00:00:07,208.398,432.702,762.064,280.814,132.838,6,0.002,1.211,0.001,
00:00:08,217.496,419.796,753.169,451.982,126.606,6,0.003,1.205,0.001,
00:00:08,227.461,398.983,718.423,1029.919,120.368,6,0.003,1.194,0.001,
00:00:08,243.72,400.173,712.109,999.531,111.235,6,0.005,1.186,0.001,
00:00:08,265.246,418.981,673.715,972.813,137.603,6,0.005,1.187,0.001,
00:00:08,294.255,390.27,670.234,950.77,160.462,6,0.006,1.196,0.002,
00:00:08,273.14,394.495,635.908,931.365,146.247,6,0.006,1.207,0.002,
00:00:08,259.503,415.12,634.977,912.936,165.05,6,0.007,1.216,0.002,
00:00:08,280.298,406.021,604.935,904.422,147.067,6,0.008,1.217,0.002,
00:00:08,299.378,430.023,612.75,906.703,159.886,6,0.009,1.221,0.002,
00:00:09,306.097,430.419,629.239,917.2,142.359,6,0.009,1.229,0.002,
00:00:09,313.805,395.286,608.868,935.684,151.801,6,0.009,1.228,0.002,
00:00:09,304.575,395.844,592.267,967.834,159.643,6,0.009,1.216,0.002,
00:00:09,303.575,403.425,580.369,1008.492,137.079,6,0.009,1.206,0.002,
00:00:09,300.041,377.166,570.424,1161.763,142.073,6,0.009,1.215,0.002,
00:00:09,299.897,387.715,564.236,1477.143,145.687,6,0.009,1.234,0.002,
00:00:09,307.077,405.224,562.31,389.629,119.379,6,0.009,1.257,0.002,
00:00:09,284.153,390.148,563.712,356.303,158.392,6,0.009,1.279,0.002,
00:00:09,292.308,374.571,569.135,317.425,125.52,6,0.009,1.296,0.002,
00:00:10,303.527,360.779,578.175,278.66,157.344,6,0.008,1.297,0.002,
00:00:10,288.783,351.986,592.813,246.464,126.812,6,0.008,1.28,0.002,
00:00:10,272.894,342.968,617.031,209.003,134.174,6,0.008,1.252,0.002,
00:00:10,259.463,336.801,654.562,182.27,119.864,6,0.008,1.245,0.002,
00:00:10,248.282,333.165,707.759,234.869,109.158,6,0.007,1.252,0.002,
00:00:10,240.375,333.735,1561.292,236.363,109.459,6,0.007,1.267,0.002,
00:00:10,235.018,336.219,1475.014,233.137,76.322,6,0.007,1.281,0.002,
00:00:10,230.218,340.935,1386.029,228.558,86.43,6,0.006,1.301,0.001,
00:00:10,225.983,345.628,1301.546,226.945,94.781,6,0.005,1.314,0.001,
00:00:11,223.468,352.062,1157.319,223.367,100.226,6,0.004,1.324,0.001,
00:00:11,222.254,358.486,1053.547,219.837,103.428,6,0.004,1.333,0.001,
00:00:11,220.343,362.453,945.283,219.854,107.063,6,0.002,1.331,-0,
00:00:11,218.159,359.502,909.029,224.596,109.694,6,-0.001,1.315,-0.001,
00:00:11,211.231,343.227,933.236,245.182,116.91,6,-0.003,1.299,-0.001,
00:00:11,201.729,319.773,957.946,280.097,127.338,6,-0.004,1.295,-0.001,
00:00:11,192.047,353.765,984.181,326.712,139.24,6,-0.004,1.298,-0.001,
00:00:11,182.168,330.024,985.422,382.376,152.938,6,-0.004,1.313,-0.001,
00:00:11,171.753,307.348,985.938,433.914,168.827,6,-0.004,1.327,-0.001,
00:00:12,159.412,334.822,949.218,393.44,189.297,6,-0.003,1.342,-0.001,
00:00:12,146.536,309.688,913.152,444.786,212.31,6,-0.003,1.357,-0.001,
00:00:12,168.13,284.817,909.092,430.487,238.386,6,-0.003,1.366,-0.001,
00:00:12,153.458,259.787,873.059,424.388,268.132,6,-0.003,1.373,-0.001,
00:00:12,139.008,282.328,871.234,447.215,259.065,6,-0.004,1.377,-0.001,
00:00:12,156.77,254.637,836.806,470.036,279.178,6,-0.004,1.384,-0.001,
00:00:12,139.391,227.003,803.684,429.917,270.304,6,-0.004,1.39,-0.001,
00:00:12,121.443,243.053,804.778,454.341,294.626,6,-0.004,1.398,-0.001,
00:00:12,136.13,215.261,770.851,479.044,287.409,6,-0.004,1.407,-0.001,
00:00:13,117.697,188.937,772.878,505.028,273.418,6,-0.003,1.413,-0.001,
00:00:13,100.666,206.188,744.926,505.245,305.757,6,-0.004,1.409,-0.001,
00:00:13,112.333,177.1,749.614,500.832,308.358,6,-0.004,1.404,-0.001,
00:00:13,94.539,192.493,722.603,469.544,294.377,6,-0.004,1.405,-0.001,
00:00:13,104.252,239.723,691.456,466.652,321.302,6,-0.003,1.408,-0.001,
00:00:13,81.719,248.109,658.449,431.586,348.32,6,-0.003,1.411,-0.001,
00:00:13,122.793,255.714,624.686,429.705,343.155,6,-0.003,1.414,-0.001,
00:00:13,131.615,1378.207,628.234,395.376,338.372,6,-0.002,1.405,-0.001,
00:00:13,139.373,1385.983,596.806,362.429,301.193,6,-0.004,1.338,-0.001,
00:00:14,145.094,1411.156,570.58,363.222,296.547,6,-0.006,1.283,-0.002,
00:00:14,119.01,1393.911,551.838,367.825,261.393,6,-0.008,1.226,-0.002,
00:00:14,154.411,1260.275,539.656,341.988,260.341,6,-0.009,1.172,-0.002,
00:00:14,186.673,1166.953,535.087,354.17,262.159,6,-0.01,1.14,-0.003,
00:00:14,159.478,1014.035,537.497,335.542,267.161,6,-0.01,1.137,-0.002,
00:00:14,158.762,841.938,601.365,359.194,247.072,6,-0.01,1.159,-0.002,
00:00:14,193.435,740.937,1390.386,348.494,261.796,6,-0.008,1.196,-0.002,
00:00:14,167.409,637.347,1309.105,334.909,242.684,6,-0.006,1.238,-0.001,
00:00:14,176.413,599.24,1242.753,318.906,256.973,6,-0.004,1.265,-0.001,
00:00:15,200.218,566.012,1193.049,305.128,242.876,6,-0.003,1.284,-0.001,
00:00:15,164.449,592.03,1107.051,285.708,225.276,6,-0.002,1.299,-0,
00:00:15,195.762,559.096,1066.776,267.896,210.203,6,-0.001,1.305,-0,
00:00:15,188.511,521.134,1023.317,246.245,192.746,6,-0,1.307,0,
00:00:15,192.291,552.128,987.763,227.387,178.101,6,0,1.307,0,
00:00:15,233.362,513.066,947.463,246.148,160.141,6,0.001,1.308,0,
00:00:15,276.607,539.019,908.967,222.187,142.158,6,0.001,1.309,0,
00:00:15,323.711,565,870.297,239.022,123.22,6,0.001,1.309,0,
00:00:15,297.827,527.02,867.471,213.851,137.379,6,0.002,1.287,0.001,
00:00:16,323.718,521.193,832.887,228.537,118.239,6,0.003,1.261,0.001,
00:00:16,347.215,516.801,803.281,198.594,129.746,6,0.005,1.242,0.001,
00:00:16,330.815,518.852,780.496,173.685,111.752,6,0.005,1.235,0.001,
00:00:16,337.777,516.705,754.752,181.516,121.22,6,0.005,1.232,0.001,
00:00:16,369.024,519.838,732.318,155.828,101.634,6,0.005,1.232,0.001,
00:00:16,363.442,488.309,708.267,125.131,109.324,6,0.005,1.233,0.001,
00:00:16,358.422,489.709,683.676,129.585,83.076,6,0.005,1.231,0.001,
00:00:16,360.338,464.261,663.63,138.796,61.005,6,0.005,1.233,0.001,
00:00:16,358.271,468.474,640.058,142.144,66.013,6,0.005,1.233,0.001,
00:00:17,357.582,474.507,617.774,144.412,70.103,6,0.005,1.228,0.001,
00:00:17,330.266,452.223,600.85,116.009,77.292,6,0.006,1.224,0.002,
00:00:17,332.321,428.572,585.954,216.018,78.67,6,0.007,1.224,0.002,
00:00:17,337.004,408.098,577.492,179.901,84.013,6,0.007,1.231,0.002,
00:00:17,314.383,391.248,572.656,214.829,84.099,6,0.007,1.243,0.002,
00:00:17,323.663,374.911,573.015,178.289,110.113,6,0.007,1.26,0.002,
00:00:17,302.461,359.296,575.14,206.255,81.28,6,0.007,1.276,0.002,
00:00:17,286.212,347.118,578.71,173.433,109.071,6,0.006,1.288,0.001,
00:00:17,269.3,334.181,584.548,136.055,78.435,6,0.006,1.299,0.001,
00:00:18,253.428,321.733,592.412,1015.222,101.546,6,0.006,1.304,0.001,
00:00:18,239.852,312.192,610.927,519.999,68.009,6,0.006,1.308,0.002,
00:00:18,227.661,304.837,643.628,434.895,84.287,6,0.007,1.312,0.002,
00:00:18,217.827,300.894,697.681,386.006,101.887,6,0.007,1.316,0.002,
00:00:18,210.292,300.361,781.559,350.956,113.971,6,0.007,1.322,0.002,
00:00:18,204.925,302.996,907.036,324.291,121.942,6,0.006,1.332,0.001,
00:00:18,202.101,307.794,1062.66,305.383,126.065,6,0.006,1.34,0.001,
00:00:18,199.615,314.301,1320.115,289.623,129.791,6,0.005,1.35,0.001,
00:00:19,197.857,321.445,1386.313,278.192,132.614,6,0.004,1.358,0.001,
00:00:19,197.83,330.27,1405.384,267.597,133.403,6,0.003,1.365,0.001,
00:00:19,197.8,336.389,1431.981,261.772,134.03,6,0.002,1.369,0,
00:00:19,197.458,341.406,1453.061,257.941,134.966,6,0.002,1.372,0,
00:00:19,196.328,343.155,1416.598,257.509,136.538,6,0.001,1.374,0,
00:00:19,196.313,346.509,1374.303,255.265,136.898,6,0.001,1.377,0,
00:00:19,197.079,349.939,1396.183,252.509,136.325,6,0.001,1.379,0,
00:00:19,196.248,349.716,1354.12,253.335,137.307,6,0,1.38,0,
00:00:19,196.591,351.269,1312.082,252.142,137.056,6,0,1.38,0,
00:00:20,195.591,350.292,1270.055,253.543,138.157,6,0,1.38,0,
00:00:20,195.864,351.533,1228.036,252.608,137.958,6,0,1.38,0,
00:00:20,196.124,352.724,1186.022,251.724,137.77,6,0,1.384,0,
00:00:20,195.219,352.197,1144.008,252.783,138.796,6,0,1.386,0,
00:00:20,195.737,354.586,1102,251.062,138.426,6,0,1.386,0,
00:00:20,196.251,356.975,1060.004,249.391,138.064,6,0,1.387,0,
00:00:20,196.698,359.059,1018.015,247.973,137.756,6,0,1.387,0,
00:00:20,198.372,363.155,976.028,244.521,136.213,6,0,1.387,0,
00:00:20,198.659,364.505,934.04,243.654,136.023,6,0,1.387,0,
00:00:21,200.223,368.094,924.052,240.602,134.567,6,0,1.387,0,
00:00:21,200.437,369.105,882.062,239.98,134.43,6,0,1.387,0,
00:00:21,201.942,372.421,840.071,237.142,133.02,6,0,1.387,0,
00:00:21,202.101,373.175,798.077,236.695,132.921,6,0,1.387,0,
00:00:21,203.595,376.438,756.084,233.921,131.525,6,0,1.38,0,
00:00:21,204.244,379.544,714.123,1044.171,131.135,6,0.001,1.361,0,
00:00:21,206.878,388.343,672.223,1000.982,129.098,6,0.001,1.336,0,
00:00:21,209.668,378.267,636.359,964.548,127.034,6,0.001,1.316,0,
00:00:21,214.292,331.219,594.565,922.175,163.868,6,0.001,1.294,0,
00:00:22,219.124,343.154,552.808,879.68,200.083,6,0.002,1.274,0,
00:00:22,223.819,313.556,549.102,843.089,235.962,6,0.002,1.222,0,
00:00:22,230.421,285.315,513.424,807.024,269.784,6,0.002,1.153,0.001,
00:00:22,212.849,296.553,472.937,767.023,263.084,6,0.002,1.096,0.001,
00:00:22,203.969,250.255,431.58,726.531,369.147,6,0.003,1.046,0.001,
00:00:22,177.646,271.551,422.627,686.606,1077.97,6,0.003,0.992,0.001,
00:00:22,182.634,226.871,382.632,648.37,1042.303,6,0.004,0.942,0.001,
00:00:22,149.293,247.917,341.701,609.107,1006.676,6,0.004,0.886,0.001,
00:00:23,168.058,204.07,334.558,571.24,975.64,6,0.005,0.787,0.001,
00:00:23,138.613,193.399,295.069,534.553,952.671,5.992,0.006,0.64,0.002,
00:00:23,142.416,184.948,257.845,502.068,947.16,5.608,0.006,0.529,0.002,
00:00:23,134.614,148.682,224.915,476.778,971.335,4.954,0.008,0.441,0.002,
00:00:23,111.515,150.112,197.404,461.365,1047.427,4.281,0.009,0.374,0.002,
00:00:23,106.214,129.018,214.655,458.809,1191.095,3.766,0.01,0.333,0.003,
00:00:23,110.924,142.423,199.752,463.993,1469.892,3.349,0.01,0.306,0.003,
00:00:23,94.792,124.445,186.395,483.695,1720.257,3.001,0.011,0.292,0.003,
00:00:23,109.276,109.942,217.851,522.739,1826.818,2.796,0.011,0.29,0.003,
00:00:24,93.711,131.385,214.447,588.324,683.332,2.718,0.012,0.305,0.003,
00:00:24,79.064,120.314,259.988,695.798,459.132,2.891,0.012,0.383,0.003,
00:00:24,97.109,109.565,318.555,906.642,431.811,3.448,0.013,0.499,0.003,
00:00:24,82.785,135.773,334.946,1439.689,369.901,4.228,0.013,0.601,0.003,
00:00:24,100.578,164.973,356.839,1828.113,350.895,5.125,0.013,0.76,0.003,
00:00:24,85.154,198.164,386.564,1824.45,323.824,6,0.012,0.977,0.003,
00:00:24,108.958,195.137,431.172,1004.5,297.262,6,0.011,1.099,0.003,
00:00:24,136.167,195.413,517.634,679.834,279.948,6,0.01,1.149,0.002,
00:00:24,132.513,199.461,648.875,552.285,270.314,6,0.01,1.147,0.002,
00:00:25,130.716,208.624,963.136,463.234,260.032,6,0.009,1.163,0.002,
00:00:25,131.051,221.867,1823.926,407.423,229.153,6,0.008,1.179,0.002,
00:00:25,134.759,241.474,1875.075,366.694,199.927,6,0.006,1.191,0.001,
00:00:25,140.33,263.985,1865.694,337.678,192.778,6,0.004,1.2,0.001,
00:00:25,144.359,279.988,1825.108,322.115,188.432,6,0.002,1.212,0,
00:00:25,149.857,295.243,1816.075,309.723,183.261,6,0.001,1.228,0,
00:00:25,153.193,303.757,1812.51,303.236,180.226,6,0.001,1.233,0,
00:00:25,157.751,314.194,1770.742,295.454,176.136,6,0,1.234,0,
00:00:25,160.811,321.275,1766.956,290.286,173.414,6,0,1.227,0,
00:00:26,165.356,331.666,1789.302,282.819,169.398,6,0,1.222,0,
00:00:26,168.505,339.245,1785.578,277.553,166.65,6,0,1.22,0,
00:00:26,173.043,349.621,1776.833,270.344,162.694,6,0,1.22,0,
00:00:26,177.314,358.54,1740.797,263.97,158.941,6,-0,1.226,-0,
00:00:26,181.109,364.862,1794.653,258.862,155.495,6,-0,1.229,-0,
00:00:26,184.701,370.097,1790.657,254.198,152.155,6,-0.001,1.231,-0,
00:00:26,186.877,372.425,1817.886,251.59,150.047,6,-0.001,1.24,-0,
00:00:26,189.947,374.953,1807.19,248.057,146.973,6,-0.001,1.246,-0,
00:00:26,191.147,372.281,1764.275,247.818,145.42,6,-0.001,1.227,-0,
00:00:27,193.246,374.356,1663.859,245.175,143.295,6,-0,1.216,0,
00:00:27,196.55,382.617,1686.147,239.416,140.439,6,0.001,1.214,0,
00:00:27,200.469,394.118,1644.656,232.35,137.273,6,0.001,1.215,0,
00:00:27,204.23,404.865,1609.102,225.917,134.251,6,0.001,1.218,0,
00:00:27,209.193,417.463,1567.437,217.99,130.127,6,0,1.221,0,
00:00:27,213.76,427.97,1589.7,210.992,126.224,6,0,1.223,0,
00:00:27,218.078,437.135,1548.682,204.516,122.446,6,0,1.225,-0,
00:00:27,220.853,442.691,1506.581,200.388,119.973,6,-0,1.226,-0,
00:00:27,224.965,450.745,1470.469,194.28,116.284,6,-0,1.225,-0,
00:00:28,227.553,455.285,1434.299,190.445,113.882,6,-0,1.227,-0,
00:00:28,231.076,460.186,1327.8,185.202,110.401,6,-0.001,1.226,-0,
00:00:28,234.356,463.817,1285.396,180.242,106.986,6,-0.001,1.223,-0,
00:00:28,236.473,465.893,1243.105,176.983,104.72,6,-0,1.221,-0,
00:00:28,239.062,470.47,1206.994,172.997,102.281,6,0,1.221,0,
00:00:28,243.643,480.998,1165.061,166.052,98.392,6,0,1.22,0,
00:00:28,247.559,492.605,1123.332,160.381,95.551,6,0.001,1.216,0,
00:00:28,253.433,510.155,1151.947,152.163,91.354,6,0.001,1.213,0,
00:00:28,260.331,497.883,1110.757,143.242,86.981,6,0.002,1.212,0,
00:00:29,269.134,467.845,1102.88,132.433,81.404,6,0.002,1.207,0,
00:00:29,278.137,496.032,1067.968,122.108,75.938,6,0.002,1.194,0.001,
00:00:29,289.663,500.076,1060.241,171.016,70.231,6,0.003,1.164,0.001,
00:00:29,307.913,496.889,1055.297,152.975,61.991,6,0.004,1.155,0.001,
00:00:29,330.495,471.93,1050.761,189.196,89.575,6,0.004,1.156,0.001,
00:00:29,305.593,524.9,1047.943,166.78,77.952,6,0.004,1.161,0.001,
00:00:29,332.282,517.258,1045.407,146.655,102.488,6,0.004,1.166,0.001,
00:00:29,328.57,533.693,1075.934,174.854,89.186,6,0.003,1.175,0.001,
00:00:29,332.345,562.66,1045.384,156.447,77.614,6,0.002,1.177,0,
00:00:30,310.412,521.216,1007.443,184.224,98.942,6,0.001,1.179,0,
00:00:30,324.228,549.915,973.198,167.793,87.78,6,0.001,1.179,0,
00:00:30,339.482,515.158,939.554,150.363,75.65,6,0.001,1.177,0,
00:00:30,316.774,538.808,899.945,176.811,95.866,6,0.001,1.176,0,
00:00:30,348.588,497.989,894.305,201.123,80.488,6,0.001,1.175,0,
00:00:30,317.045,521.605,854.905,180.5,100.506,6,0.001,1.175,0,
00:00:30,339.253,500.853,821.212,207.454,87.413,6,0.001,1.175,0,
00:00:30,311.545,485.729,788.316,232.681,107.371,6,0.001,1.175,0,
00:00:30,325.803,477.371,748.09,211.143,126.12,6,0.001,1.172,0,
00:00:31,315.54,437.962,708.994,1278.697,109.859,6,0.002,1.166,0,
00:00:31,305.846,430.597,705.271,1240.048,126.189,6,0.002,1.154,0.001,
00:00:31,330.052,429.27,674.475,1214.277,110.862,6,0.003,1.145,0.001,
00:00:31,303.907,396.033,644.938,1195.082,128.833,6,0.004,1.14,0.001,
00:00:31,292.704,395.039,616.495,1182.136,145.438,6,0.005,1.138,0.001,
00:00:31,282.905,390.478,621.967,1175.292,157.537,6,0.005,1.142,0.001,
00:00:31,273.705,386.4,628.546,1169.809,167.608,6,0.005,1.148,0.001,
00:00:31,266.343,383.689,598.816,1162.936,177.824,6,0.005,1.153,0.001,
00:00:31,260.48,350.02,569.689,1158.493,186.127,6,0.005,1.151,0.001,
00:00:32,260.268,353.948,545.507,1162.285,196.601,6,0.005,1.149,0.001,
00:00:32,256.796,323.033,560.681,1179.344,203.149,6,0.006,1.15,0.002,
00:00:32,253.658,325.472,537.248,1208.961,241.002,6,0.006,1.151,0.002,
00:00:32,252.91,331.124,561.549,1265.467,213.283,6,0.007,1.156,0.002,
00:00:32,221.537,305.3,548.584,1367.629,248.366,6,0.008,1.174,0.002,
00:00:32,229.055,320.088,589.874,1503.684,223.597,6,0.008,1.19,0.002,
00:00:32,234.112,297.938,636.729,1582.023,257.414,6,0.007,1.209,0.002,
00:00:32,212.563,316.086,635.479,1639.172,229.998,6,0.007,1.223,0.002,
00:00:32,222.525,297.403,635.886,643.722,232.987,6,0.006,1.237,0.001,
00:00:33,203.325,279.973,632.773,609.715,234.334,6,0.005,1.245,0.001,
00:00:33,215.813,300.789,631.064,571.545,214.153,6,0.005,1.24,0.001,
00:00:33,199.837,286.634,633.014,538.46,241.678,6,0.005,1.238,0.001,
00:00:33,183.144,314.065,643.155,500.001,233.694,6,0.006,1.243,0.001,
00:00:33,200.941,302.166,659.425,462.327,210.332,6,0.006,1.248,0.001,
00:00:33,187.786,337.969,688.604,424.316,225.321,6,0.006,1.253,0.001,
00:00:33,210.082,331.868,728.423,385.747,224.837,6,0.006,1.262,0.001,
00:00:33,200.295,327.617,779.31,347.261,187.842,6,0.005,1.271,0.001,
00:00:33,226.769,323.428,837.101,307.543,197.85,6,0.005,1.276,0.001,
00:00:34,219.047,319.902,908.324,282.721,206.192,6,0.004,1.275,0.001,
00:00:34,214.156,319.435,995.066,281.899,167.678,6,0.004,1.274,0.001,
00:00:34,209.727,320.884,1135.434,277.781,165.023,6,0.004,1.276,0.001,
00:00:34,206.247,323.598,1328.217,273.108,168.83,6,0.004,1.278,0.001,
00:00:34,203.679,327.449,1597.745,268.201,141.625,6,0.003,1.28,0.001,
00:00:34,202.025,332.428,1762.074,263.025,128.155,6,0.003,1.284,0.001,
00:00:34,201.288,338.504,1781.501,257.535,129.787,6,0.003,1.286,0.001,
00:00:34,201.503,345.767,1801.804,251.539,130.342,6,0.002,1.289,0.001,
00:00:34,201.446,352.147,1886.791,247.346,131.171,6,0.002,1.29,0,
00:00:35,203.702,362.198,1908.217,239.659,129.583,6,0.002,1.291,0,
00:00:35,204.459,369.231,1898.008,235.7,129.547,6,0.002,1.292,0,
00:00:35,206.053,376.641,1862.038,231.105,128.552,6,0.001,1.293,0,
00:00:35,208.662,385.163,1884.175,225.317,126.494,6,0.001,1.293,0,
00:00:35,209.18,387.635,1874.255,223.989,126.199,6,0,1.293,-0,
00:00:35,210.551,390.313,1864.262,221.587,124.885,6,-0,1.293,-0,
00:00:35,211.503,390.987,1918.208,220.222,123.802,6,-0,1.293,-0,
00:00:35,210.857,387.919,1908.119,221.849,124.162,6,-0.001,1.292,-0,
00:00:35,211.677,387.993,1904.068,220.802,123.146,6,-0,1.289,-0,
00:00:36,211.344,386.426,1894.041,221.662,123.335,6,-0,1.287,-0,
00:00:36,211.184,385.677,1916.031,222.08,123.426,6,-0,1.287,-0,
00:00:36,211.105,385.311,1912.026,222.285,123.47,6,-0,1.287,-0,
00:00:36,212.354,387.412,1908.023,220.106,122.206,6,-0,1.287,-0,
00:00:36,212.275,387.043,1898.019,220.311,122.25,6,-0,1.287,-0,
00:00:36,212.207,386.726,1920.016,220.488,122.289,6,-0,1.287,-0,
00:00:36,212.159,386.502,1910.014,220.613,122.316,6,-0,1.287,-0,
00:00:36,212.129,386.362,1900.013,220.691,122.333,6,-0,1.287,-0,
00:00:37,212.112,386.28,1890.012,220.737,122.343,6,-0,1.287,0,
00:00:37,213.456,388.826,1912.013,218.3,121.022,6,0,1.286,0,
00:00:37,213.655,389.754,1902.022,217.791,120.912,6,0,1.285,0,
00:00:37,213.948,391.129,1892.04,217.048,120.749,6,0,1.285,0,
00:00:37,214.249,392.541,1914.063,216.297,120.585,6,0,1.285,0,
00:00:37,215.838,396.243,1904.088,213.304,119.142,6,0,1.285,0,
00:00:37,216.061,397.299,1894.111,212.766,119.024,6,0,1.285,0,
00:00:37,217.577,400.661,1916.135,209.989,117.628,6,0,1.285,0,
00:00:37,217.747,401.469,1906.156,209.592,117.54,6,0,1.285,0,
00:00:38,219.218,404.619,1896.175,206.946,116.173,6,0,1.285,0,
00:00:38,219.346,405.228,1886.192,206.657,116.109,6,0,1.285,0,
00:00:38,220.725,407.947,1882.2,204.232,114.79,6,0,1.281,-0,
00:00:38,220.489,406.821,1875.524,204.757,114.906,6,-0,1.272,-0,
00:00:38,220.998,405.419,1894.078,204.264,114.013,6,-0.001,1.268,-0,
00:00:38,220.059,401.014,1890.016,206.432,114.487,6,-0.001,1.264,-0,
00:00:38,218.835,395.332,1880.006,209.387,115.126,6,-0.001,1.261,-0,
00:00:38,217.658,389.942,1812.075,212.372,115.763,6,-0.001,1.257,-0,
00:00:38,214.824,380.665,1770.281,218.998,117.964,6,-0.001,1.255,-0,
00:00:39,213.553,374.999,1670.531,222.704,118.731,6,-0.001,1.255,-0,
00:00:39,209.891,365.642,1628.826,231.231,122.117,6,-0.001,1.256,-0,
00:00:39,207.994,360.699,1587.01,235.882,123.884,6,-0,1.258,-0,
00:00:39,205.359,355.87,1545.017,241.362,126.647,6,0,1.262,0,
00:00:39,204.315,354.645,1508.918,243.124,127.833,6,0,1.263,0,
00:00:39,203.465,354.275,1466.763,244.169,128.874,6,0,1.265,0,
00:00:39,201.501,352.392,1424.583,247.146,131.13,6,0.001,1.267,0,
00:00:39,200.859,352.957,1388.421,247.397,132.004,6,0.001,1.268,0,
00:00:39,201.742,356.892,1410.259,244.341,131.372,6,0.001,1.268,0,
00:00:40,201.245,358.163,1374.141,244.145,132.143,6,0.001,1.268,0,
00:00:40,200.897,360.137,1332.049,243.483,132.809,6,0.001,1.269,0,
00:00:40,201.946,364.949,1290.003,240.181,132.103,6,0.001,1.267,0,
00:00:40,203.121,370.406,1280.013,236.663,131.342,6,0.001,1.267,0,
00:00:40,205.432,377.495,1244.066,231.513,129.428,6,0.001,1.267,0,
00:00:40,206.489,382.522,1202.159,228.674,128.8,6,0.001,1.267,0,
00:00:40,208.621,388.854,1166.25,224.335,127.054,6,0.001,1.267,0,
00:00:40,210.685,394.897,1124.343,220.287,125.37,6,0,1.269,0,
